,gender,emotion,actor,path
248,male,disgust,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-01-05.wav
249,male,calm,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-01-05.wav
250,male,disgust,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-02-05.wav
251,male,calm,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-02-05.wav
252,male,neutral,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-02-05.wav
253,male,fear,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-02-05.wav
254,male,angry,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-02-05.wav
255,male,neutral,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-01-05.wav
256,male,fear,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-01-05.wav
257,male,happy,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-02-05.wav
258,male,disgust,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-02-05.wav
259,male,happy,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-02-05.wav
260,male,happy,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-01-05.wav
261,male,surprise,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-02-05.wav
262,male,neutral,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-01-05.wav
263,male,angry,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-01-05.wav
264,male,surprise,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-02-05.wav
265,male,disgust,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-01-05.wav
266,male,angry,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-02-05.wav
267,male,angry,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-01-05.wav
268,male,surprise,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-02-05.wav
269,male,calm,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-01-05.wav
270,male,happy,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-02-05.wav
271,male,fear,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-01-05.wav
272,male,happy,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-01-05.wav
273,male,fear,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-02-05.wav
274,male,calm,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-01-05.wav
275,male,angry,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-01-05.wav
276,male,angry,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-02-05.wav
277,male,calm,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-02-05.wav
278,male,surprise,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-01-05.wav
279,male,calm,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-01-05.wav
280,male,sad,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-01-05.wav
281,male,sad,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-02-05.wav
282,male,sad,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-01-05.wav
283,male,disgust,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-01-05.wav
284,male,happy,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-01-05.wav
285,male,neutral,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-02-05.wav
286,male,surprise,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-01-05.wav
287,male,fear,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-02-05.wav
288,male,sad,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-02-05.wav
289,male,happy,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-01-05.wav
290,male,sad,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-02-05.wav
291,male,disgust,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-02-05.wav
292,male,sad,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-02-05.wav
293,male,surprise,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-01-05.wav
294,male,happy,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-02-05.wav
295,male,fear,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-01-05.wav
296,male,disgust,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-01-05.wav
297,male,sad,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-01-05.wav
298,male,fear,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-02-05.wav
299,male,angry,5,../RAVDESS/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-02-05.wav
300,female,calm,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-01-06.wav
301,female,angry,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-01-06.wav
302,female,surprise,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-02-06.wav
303,female,angry,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-02-06.wav
304,female,surprise,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-02-06.wav
305,female,calm,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-02-06.wav
306,female,surprise,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-02-06.wav
307,female,happy,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-01-06.wav
308,female,calm,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-01-06.wav
309,female,angry,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-01-06.wav
310,female,sad,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-02-06.wav
311,female,happy,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-02-06.wav
312,female,fear,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-01-06.wav
313,female,sad,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-01-06.wav
314,female,surprise,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-01-06.wav
315,female,disgust,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-02-06.wav
316,female,neutral,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-01-06.wav
317,female,disgust,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-01-06.wav
318,female,fear,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-02-06.wav
319,female,angry,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-01-06.wav
320,female,sad,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-01-06.wav
321,female,calm,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-02-06.wav
322,female,disgust,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-02-06.wav
323,female,surprise,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-01-06.wav
324,female,happy,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-02-06.wav
325,female,angry,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-02-06.wav
326,female,angry,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-02-06.wav
327,female,fear,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-02-06.wav
328,female,neutral,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-02-06.wav
329,female,calm,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-02-06.wav
330,female,sad,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-01-06.wav
331,female,happy,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-01-06.wav
332,female,fear,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-01-06.wav
333,female,disgust,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-02-06.wav
334,female,angry,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-02-06.wav
335,female,angry,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-01-06.wav
336,female,neutral,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-01-06.wav
337,female,fear,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-01-06.wav
338,female,calm,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-01-06.wav
339,female,disgust,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-01-06.wav
340,female,sad,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-02-06.wav
341,female,sad,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-01-06.wav
342,female,disgust,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-01-06.wav
343,female,surprise,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-01-06.wav
344,female,disgust,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-02-06.wav
345,female,calm,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-02-06.wav
346,female,happy,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-02-06.wav
347,female,fear,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-02-06.wav
348,female,surprise,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-01-06.wav
349,female,happy,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-01-06.wav
350,female,fear,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-02-06.wav
351,female,happy,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-02-06.wav
352,female,fear,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-01-06.wav
353,female,neutral,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-02-06.wav
354,female,sad,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-02-06.wav
355,female,disgust,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-01-06.wav
356,female,sad,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-02-06.wav
357,female,calm,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-01-06.wav
358,female,happy,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-01-06.wav
359,female,surprise,6,../RAVDESS/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-02-06.wav
360,male,fear,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-02-07.wav
361,male,happy,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-02-07.wav
362,male,surprise,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
363,male,surprise,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-02-01-07.wav
364,male,fear,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
365,male,sad,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
366,male,angry,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
367,male,sad,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
368,male,surprise,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
369,male,happy,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
370,male,fear,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
371,male,disgust,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
372,male,disgust,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
373,male,neutral,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-01-07.wav
374,male,fear,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
375,male,fear,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
376,male,fear,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-02-07.wav
377,male,calm,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
378,male,happy,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
379,male,calm,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
380,male,disgust,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
381,male,surprise,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
382,male,happy,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-01-07.wav
383,male,sad,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
384,male,sad,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
385,male,sad,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
386,male,angry,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-02-07.wav
387,male,calm,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-01-07.wav
388,male,happy,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
389,male,disgust,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-01-07.wav
390,male,neutral,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-02-07.wav
391,male,angry,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
392,male,angry,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
393,male,calm,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
394,male,angry,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
395,male,neutral,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-02-07.wav
396,male,calm,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-01-07.wav
397,male,disgust,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
398,male,neutral,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-01-07.wav
399,male,happy,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
400,male,calm,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
401,male,sad,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
402,male,disgust,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
403,male,surprise,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
404,male,angry,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
405,male,sad,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
406,male,calm,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
407,male,surprise,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
408,male,fear,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
409,male,surprise,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
410,male,happy,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
411,male,calm,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
412,male,angry,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
413,male,disgust,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
414,male,happy,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-02-07.wav
415,male,surprise,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
416,male,disgust,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
417,male,fear,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
418,male,sad,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-01-07.wav
419,male,angry,7,../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
420,female,happy,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-02-02-08.wav
421,female,sad,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-02-02-08.wav
422,female,sad,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-02-01-08.wav
423,female,disgust,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-02-02-08.wav
424,female,happy,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-01-02-08.wav
425,female,neutral,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-01-02-08.wav
426,female,fear,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-01-02-08.wav
427,female,surprise,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-01-01-08.wav
428,female,happy,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-01-08.wav
429,female,sad,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-02-01-08.wav
430,female,fear,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-01-01-08.wav
431,female,surprise,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-02-01-08.wav
432,female,sad,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-01-01-08.wav
433,female,calm,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-01-02-08.wav
434,female,angry,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-02-01-08.wav
435,female,neutral,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-01-01-08.wav
436,female,angry,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-02-01-08.wav
437,female,sad,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-01-01-08.wav
438,female,sad,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-02-02-08.wav
439,female,happy,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-02-01-08.wav
440,female,surprise,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-02-02-08.wav
441,female,calm,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-02-01-08.wav
442,female,calm,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-02-01-08.wav
443,female,happy,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-01-01-08.wav
444,female,angry,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-01-01-08.wav
445,female,sad,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-01-02-08.wav
446,female,fear,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-02-02-08.wav
447,female,fear,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-02-01-08.wav
448,female,surprise,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-01-02-08.wav
449,female,disgust,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-02-08.wav
450,female,disgust,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-01-01-08.wav
451,female,disgust,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-01-08.wav
452,female,disgust,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-02-08.wav
453,female,angry,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-02-02-08.wav
454,female,angry,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-02-02-08.wav
455,female,happy,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-02-08.wav
456,female,disgust,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-02-01-08.wav
457,female,surprise,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-01-02-08.wav
458,female,fear,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-01-01-08.wav
459,female,surprise,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-02-01-08.wav
460,female,fear,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-02-01-08.wav
461,female,angry,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-01-02-08.wav
462,female,calm,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-02-02-08.wav
463,female,angry,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-01-01-08.wav
464,female,surprise,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-02-02-08.wav
465,female,calm,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-02-02-08.wav
466,female,sad,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
467,female,surprise,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-01-01-08.wav
468,female,happy,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-02-01-08.wav
469,female,angry,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-01-02-08.wav
470,female,fear,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-01-02-08.wav
471,female,disgust,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-01-02-08.wav
472,female,neutral,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-02-01-08.wav
473,female,calm,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-01-08.wav
474,female,disgust,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-01-08.wav
475,female,happy,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-02-02-08.wav
476,female,fear,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-02-02-08.wav
477,female,neutral,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-02-02-08.wav
478,female,calm,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-01-01-08.wav
479,female,calm,8,../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-02-08.wav
480,male,surprise,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-08-01-01-02-09.wav
481,male,happy,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-02-02-09.wav
482,male,fear,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-01-01-09.wav
483,male,sad,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-02-01-09.wav
484,male,angry,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-02-01-09.wav
485,male,happy,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-01-02-09.wav
486,male,surprise,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-08-01-02-02-09.wav
487,male,sad,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-01-09.wav
488,male,fear,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-01-01-09.wav
489,male,angry,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-02-02-09.wav
490,male,calm,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-02-01-09.wav
491,male,sad,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-02-09.wav
492,male,calm,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-01-01-09.wav
493,male,neutral,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-02-01-09.wav
494,male,angry,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-01-02-09.wav
495,male,surprise,9,../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-08-02-02-02-09.wav
