gender,emotion,actor,file_path
male,surprise,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
male,surprise,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-02-01-07.wav
male,fear,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
male,sad,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
male,angry,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
male,sad,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
male,surprise,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
male,happy,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
male,fear,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
male,disgust,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
male,disgust,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
male,neutral,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-01-07.wav
male,fear,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
male,fear,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
male,fear,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-02-07.wav
male,calm,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
male,happy,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
male,calm,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
male,disgust,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
male,surprise,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
male,happy,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-01-07.wav
male,sad,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
male,sad,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
male,sad,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
male,angry,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-02-07.wav
male,calm,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-01-07.wav
male,happy,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
male,disgust,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-01-07.wav
male,neutral,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-02-07.wav
male,angry,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
male,angry,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
male,calm,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
male,angry,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
male,neutral,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-02-07.wav
male,calm,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-01-07.wav
male,disgust,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
male,neutral,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-01-07.wav
male,happy,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
male,calm,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
male,sad,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
male,disgust,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
male,surprise,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
male,angry,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
male,sad,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
male,calm,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
male,surprise,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
male,fear,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
male,surprise,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
male,happy,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
male,calm,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
male,angry,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
male,disgust,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
male,happy,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-02-07.wav
male,surprise,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
male,disgust,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
male,fear,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
male,sad,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-01-07.wav
male,angry,7,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
female,happy,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-02-02-08.wav
female,sad,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-02-02-08.wav
female,sad,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-02-01-08.wav
female,disgust,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-02-02-08.wav
female,happy,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-01-02-08.wav
female,neutral,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-01-02-08.wav
female,fear,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-01-02-08.wav
female,surprise,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-01-01-08.wav
female,happy,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-01-08.wav
female,sad,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-02-01-08.wav
female,fear,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-01-01-08.wav
female,surprise,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-02-01-08.wav
female,sad,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-01-01-08.wav
female,calm,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-01-02-08.wav
female,angry,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-02-01-08.wav
female,neutral,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-01-01-08.wav
female,angry,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-02-01-08.wav
female,sad,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-01-01-08.wav
female,sad,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-02-02-08.wav
female,happy,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-02-01-08.wav
female,surprise,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-02-02-08.wav
female,calm,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-02-01-08.wav
female,calm,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-02-01-08.wav
female,happy,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-01-01-08.wav
female,angry,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-01-01-08.wav
female,sad,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-01-02-08.wav
female,fear,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-02-02-08.wav
female,fear,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-02-01-08.wav
female,surprise,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-01-02-08.wav
female,disgust,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-02-08.wav
female,disgust,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-01-01-08.wav
female,disgust,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-01-08.wav
female,disgust,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-02-08.wav
female,angry,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-02-02-08.wav
female,angry,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-02-02-08.wav
female,happy,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-02-08.wav
female,disgust,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-02-01-08.wav
female,surprise,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-01-02-08.wav
female,fear,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-01-01-08.wav
female,surprise,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-02-01-08.wav
female,fear,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-02-01-08.wav
female,angry,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-01-02-08.wav
female,calm,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-02-02-08.wav
female,angry,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-01-01-08.wav
female,surprise,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-02-02-08.wav
female,calm,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-02-02-08.wav
female,sad,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
female,surprise,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-01-01-08.wav
female,happy,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-02-01-08.wav
female,angry,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-01-02-08.wav
female,fear,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-01-02-08.wav
female,disgust,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-01-02-08.wav
female,neutral,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-02-01-08.wav
female,calm,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-01-08.wav
female,disgust,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-01-08.wav
female,happy,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-02-02-08.wav
female,fear,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-02-02-08.wav
female,neutral,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-02-02-08.wav
female,calm,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-01-01-08.wav
female,calm,8,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-02-08.wav
male,surprise,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-08-01-01-02-09.wav
male,happy,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-02-02-09.wav
male,fear,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-01-01-09.wav
male,sad,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-02-01-09.wav
male,angry,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-02-01-09.wav
male,happy,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-01-02-09.wav
male,surprise,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-08-01-02-02-09.wav
male,sad,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-01-09.wav
male,fear,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-01-01-09.wav
male,angry,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-02-02-09.wav
male,calm,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-02-01-09.wav
male,sad,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-02-09.wav
male,calm,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-01-01-09.wav
male,neutral,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-02-01-09.wav
male,angry,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-01-02-09.wav
male,surprise,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-08-02-02-02-09.wav
male,fear,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-02-02-09.wav
male,fear,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-01-02-09.wav
male,sad,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-02-02-09.wav
male,angry,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-01-01-09.wav
male,sad,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-01-01-09.wav
male,calm,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-02-01-09.wav
male,disgust,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-07-02-01-02-09.wav
male,neutral,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-01-01-09.wav
male,angry,9,/home/pyt/Nextcloud/EOR/Master/Year 2/Machine Learning/Project/SER/helpers/../RAVDESS/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-01-02-09.wav
